id_client;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_016854431740;38;M;Célibataire;Locataire;3200.00;1;0;4;8879;1;1679;6748.62;5;2879.47;837;Partenaire;1600.00;144;Partenaire
ID_016859839154;48;M;Célibataire;Propriétaire;1866.67;1;0;5;4333;2;2881;43.80;5;533.33;7066;Partenaire;1333.33;67;Mailing
ID_016869769238;56;M;Célibataire;;;1;0;8;22227;2;4437;40.00;6;400.00;7325;Partenaire;3333.33;39;Mailing
ID_016871065785;39;M;Marié;Locataire;3333.33;1;0;4;13200;0;0;0.00;;2000.00;1981;Partenaire;2933.33;28;Partenaire
ID_016871079396;52;F;Célibataire;Locataire;1213.33;1;0;1;4000;1;943;36.67;2;4000.00;4514;Partenaire;4000.00;4514;Partenaire
ID_016884554946;56;M;Célibataire;;;0;0;7;11627;4;5172;173.07;4;2160.00;;Partenaire;1333.33;56;Mailing
ID_016884559805;34;M;Marié;Locataire;1733.33;1;0;2;5067;2;4695;80.67;5;800.00;300;Partenaire;4266.67;267;Partenaire
ID_016891075978;38;M;Célibataire;;;1;0;5;16133;3;3312;856.39;1;5333.33;1733;Partenaire;1333.33;52;Mailing
ID_016891409086;57;M;Marié;Propriétaire;2200.00;1;0;2;2133;0;0;0.00;;800.00;1231;Partenaire;1333.33;20;Partenaire
ID_016894271561;31;M;Marié;Propriétaire;2220.40;1;0;1;5333;1;5795;0.00;5;5333.33;56;Partenaire;5333.33;56;Partenaire
ID_016910429716;53;M;Célibataire;;;1;0;5;8193;4;6510;205.91;5;726.13;1935;Partenaire;3333.33;160;Mailing
ID_016914273507;41;F;Célibataire;Locataire;1654.40;1;0;4;10133;1;5198;4088.31;5;800.00;1382;Partenaire;5333.33;267;Mailing
ID_016929277121;43;F;Célibataire;;;1;0;7;12667;3;1001;133.31;1;2666.67;3367;Partenaire;3333.33;11;Mailing
ID_016941935415;37;M;Célibataire;;;1;0;3;5467;3;4562;151.79;5;800.00;1013;Partenaire;3333.33;167;Mailing
ID_016957498630;59;F;Célibataire;;;1;0;4;7172;1;365;49.24;2;2772.37;2314;Partenaire;1733.33;13;Mailing
ID_016959239147;42;M;Marié;Propriétaire;2666.67;1;0;4;17413;1;1440;26.21;1;11596.48;;Partenaire;1333.33;297;Partenaire
ID_016963389676;51;F;Célibataire;;;1;0;13;8023;5;3548;2433.50;3;666.67;1455;Partenaire;1333.33;56;Mailing
ID_016983447525;27;M;Célibataire;Locataire;1600.00;1;0;2;2059;1;1120;52.82;1;1026.40;1974;Partenaire;1032.13;52;Partenaire
ID_017007512349;43;M;Célibataire;Propriétaire;2133.33;1;0;7;18320;1;5400;1843.18;6;1333.33;2995;Partenaire;5333.33;34;Mailing
ID_017009115428;45;F;Marié;Propriétaire;2120.00;1;0;3;10000;1;5779;323.87;3;2400.00;903;Agence;6666.67;616;Agence
ID_017014413074;49;F;Célibataire;;;1;0;11;16133;1;2162;600.62;1;400.00;5399;Partenaire;2666.67;263;Mailing
ID_017014567519;45;M;Marié;Locataire;2266.67;1;0;3;2379;1;765;1845.83;0;499.60;867;Partenaire;813.07;133;Partenaire
ID_017033757217;41;F;Célibataire;;;1;0;6;8000;3;1956;443.68;3;2933.33;2396;Partenaire;1333.33;27;Mailing
ID_017039133536;27;M;Célibataire;;;1;0;2;2933;1;1640;0.00;1;1600.00;264;Partenaire;1333.33;6;Mailing
ID_017039659372;53;M;Célibataire;Locataire;2400.00;1;0;3;6667;2;3061;298.00;1;2000.00;1048;Agence;2666.67;497;Agence
ID_017046777029;59;F;Célibataire;;;1;0;3;8200;2;5072;292.93;2;2000.00;1732;Partenaire;1333.33;346;Mailing
ID_017064983444;53;F;Célibataire;;;1;0;6;11328;2;6303;199.20;4;2447.60;;Partenaire;1333.33;325;Mailing
ID_017066511632;55;F;Célibataire;;;1;0;8;14340;2;4107;3833.54;5;933.33;6083;Partenaire;1333.33;62;Mailing
ID_017070083899;33;F;Célibataire;Locataire;1800.00;1;0;7;5167;3;2078;254.33;1;533.33;614;Partenaire;666.67;6;Partenaire
ID_017078309363;36;M;Célibataire;Locataire;1600.00;1;0;2;2133;2;2331;38.13;5;1333.33;431;Partenaire;800.00;103;Partenaire
ID_017079154040;53;F;Célibataire;;;1;0;8;15839;4;3857;189.53;3;2238.67;3607;Partenaire;1333.33;13;Mailing
ID_017085856125;48;M;Union libre;Propriétaire;1733.33;1;0;10;7670;1;1891;83.83;5;400.00;5166;Partenaire;1866.67;405;Partenaire
ID_017095752290;56;M;Marié;;;1;0;3;7493;2;3450;245.03;2;2160.00;2559;Partenaire;3333.33;532;Agence
ID_017100933351;58;M;Célibataire;Locataire;1556.00;1;0;5;8560;3;5494;241.07;4;2000.00;689;Agence;533.33;14;Partenaire
ID_017102213201;57;F;Célibataire;;;1;0;8;13733;3;5583;368.67;2;1333.33;2579;Partenaire;1333.33;7;Mailing
ID_017118700697;35;F;Marié;Locataire;2266.67;1;0;6;5867;2;3013;88.81;6;400.00;3738;Partenaire;1333.33;84;Partenaire
ID_017119038719;33;M;Célibataire;Locataire;1200.00;1;0;6;6000;1;1217;242.61;0;1066.67;1427;Agence;1333.33;28;Mailing
ID_017138295835;38;F;Célibataire;;;1;0;6;11733;1;1525;269.07;1;666.67;3226;Partenaire;3333.33;489;Mailing
ID_017141659882;25;F;Célibataire;;;1;0;6;4400;2;1761;248.94;1;666.67;1993;Partenaire;1333.33;152;Mailing
ID_017144091930;31;M;Célibataire;;;1;0;9;7907;3;3417;94.13;2;400.00;3918;Partenaire;1373.33;61;Mailing
ID_017162313829;57;F;Marié;;;1;0;6;9603;2;6473;1929.75;6;702.67;1826;Partenaire;2000.00;34;Mailing
ID_017169546943;29;F;Célibataire;Locataire;1333.33;1;0;3;7600;1;5860;1595.31;0;933.33;721;Partenaire;5333.33;221;Mailing
ID_017173633691;41;M;Marié;Locataire;1213.33;1;0;6;9067;3;3233;225.16;1;2666.67;1120;Partenaire;666.67;26;Partenaire
ID_017175884052;48;F;Célibataire;;;1;0;4;5600;2;3890;35.47;3;266.67;5143;Partenaire;1333.33;14;Mailing
ID_017189133722;43;M;Marié;;;1;0;8;18000;2;4762;374.69;1;2666.67;3192;Partenaire;1333.33;56;Mailing
ID_017191938182;55;F;Célibataire;;;1;0;5;10267;2;7488;267.33;4;933.33;936;Partenaire;1333.33;41;Mailing
ID_017205719261;32;M;Célibataire;;;1;0;6;9522;3;2850;173.63;2;1281.60;;Partenaire;1333.33;343;Mailing
ID_017215842743;39;M;Célibataire;Locataire;2266.67;1;0;4;8120;1;1498;164.97;1;733.33;4673;Partenaire;1386.67;264;Partenaire
ID_017225895951;35;M;Célibataire;Locataire;2404.67;1;0;4;8800;1;3275;4316.93;5;800.00;3465;Partenaire;3333.33;509;Agence
ID_017238097442;37;M;Marié;Locataire;1346.67;1;0;3;2267;1;519;150.46;0;266.67;1386;Partenaire;1333.33;319;Agence
ID_017239587898;44;M;Célibataire;;;1;0;7;15733;2;6117;124.21;3;666.67;6776;Partenaire;5066.67;49;Mailing
ID_017239687449;46;M;Célibataire;;1600.00;0;0;1;4000;1;4062;0.00;5;4000.00;73;Agence;4000.00;73;Agence
ID_017246761390;25;F;Célibataire;;;1;0;6;12667;2;5109;1423.41;4;2000.00;2001;Partenaire;1333.33;19;Mailing
ID_017249713806;46;M;Marié;;;1;0;12;10667;8;6982;270.18;5;400.00;1843;Agence;2000.00;55;Mailing
ID_017252019171;38;F;Célibataire;;;0;0;4;5333;3;2606;239.47;2;1333.33;1505;Partenaire;1333.33;343;Mailing
ID_017252595289;48;M;Marié;Locataire;2200.00;1;0;6;14226;2;3814;95.87;5;2666.67;3862;Partenaire;1200.00;125;Partenaire
ID_017271658272;40;M;Marié;Propriétaire;2066.67;1;0;5;12267;2;7045;2906.98;5;2666.67;1148;Partenaire;1333.33;52;Mailing
ID_017272138785;42;M;Marié;;;1;0;5;11067;2;568;411.43;0;1333.33;2883;Partenaire;1066.67;336;Mailing
ID_017275176934;51;F;Divorcé;Locataire;1160.00;1;0;4;7333;2;830;297.97;0;2000.00;1501;Partenaire;2000.00;17;Agence
ID_017294184562;55;M;Célibataire;;;1;0;3;8000;2;4878;195.33;2;2000.00;1460;Partenaire;3333.33;312;Mailing
ID_017295524371;54;F;Célibataire;;;1;0;9;13733;1;4712;409.07;3;1333.33;2205;Partenaire;666.67;19;Mailing
ID_017296304622;56;F;Marié;Locataire;1160.00;1;0;6;17773;1;2189;402.83;5;2666.67;3708;Partenaire;2000.00;115;Partenaire
ID_017305589652;32;F;Marié;Propriétaire;2106.67;1;0;1;5333;1;3679;192.27;1;5333.33;546;Partenaire;5333.33;546;Partenaire
ID_017305781396;46;M;Marié;Locataire;1066.67;1;0;5;19067;2;7442;491.05;1;1866.67;2456;Partenaire;5333.33;97;Partenaire
ID_017308370847;30;F;Célibataire;Propriétaire;2400.00;1;0;6;5867;1;923;108.59;2;266.67;4309;Partenaire;933.33;238;Agence
ID_017310550903;45;F;Marié;Locataire;1960.00;1;0;1;6667;1;6725;159.33;5;6666.67;287;Agence;6666.67;287;Agence
ID_017320064155;50;F;Marié;Propriétaire;2013.33;1;0;3;7600;2;2232;37.07;5;5333.33;1784;Partenaire;1333.33;55;Mailing
ID_017322492484;31;M;Marié;Propriétaire;1333.33;1;0;3;5733;1;917;390.56;0;400.00;1332;Partenaire;2666.67;409;Partenaire
ID_017325820804;45;F;Marié;Propriétaire;4266.67;1;0;6;20133;1;4320;1704.80;2;3466.67;3668;Partenaire;4000.00;42;Agence
ID_017330119576;46;F;Célibataire;;;1;0;17;12399;3;2421;2523.76;3;666.67;2110;Partenaire;1333.33;55;Mailing
ID_017343123395;50;F;Célibataire;;;1;0;1;4000;1;3411;100.53;4;4000.00;865;Partenaire;4000.00;865;Partenaire
ID_017346085959;59;F;Célibataire;Locataire;1200.00;1;0;7;10933;1;2810;4684.42;4;1333.33;2767;Partenaire;2666.67;202;Partenaire
ID_017354333022;36;F;Célibataire;Locataire;1338.27;1;0;3;2399;1;1035;1329.51;1;666.00;1090;Partenaire;933.33;95;Partenaire
ID_017371138278;56;F;Célibataire;;;1;0;5;15267;2;6580;613.33;4;1600.00;1046;Partenaire;1333.33;53;Mailing
ID_017387594798;32;M;Marié;Locataire;1466.67;1;0;3;3533;1;250;140.93;0;933.33;1572;Partenaire;1666.40;25;Partenaire
ID_017399269326;27;F;Union libre;Locataire;1680.00;1;0;1;933;1;871;177.20;0;933.33;122;Partenaire;933.33;122;Partenaire
ID_017405635301;46;F;Marié;Locataire;0.13;1;0;5;7933;3;2910;148.31;3;2000.00;3540;Partenaire;2666.67;1293;Agence
ID_017410162281;56;M;Célibataire;Locataire;2354.67;1;0;3;5867;2;5417;96.27;5;400.00;6601;Partenaire;1466.67;33;Agence
ID_017413020607;44;F;Célibataire;;;1;0;6;10333;5;6517;283.22;5;1333.33;2368;Partenaire;3333.33;175;Mailing
ID_017415459289;39;M;Célibataire;;;1;0;8;4533;7;4002;150.05;3;400.00;576;Partenaire;1333.33;55;Mailing
ID_017420123570;39;F;Célibataire;Locataire;2133.33;1;0;3;2800;2;1422;768.53;3;1333.33;2995;Partenaire;533.33;292;Partenaire
ID_017421685863;46;M;Célibataire;;;1;0;5;13733;2;5746;148.53;3;1600.00;6971;Partenaire;3333.33;53;Mailing
ID_017427928457;42;F;Célibataire;;;1;0;5;9467;3;3606;117.87;3;2666.67;2489;Partenaire;1333.33;45;Mailing
ID_017438464248;32;M;Célibataire;;1101.33;1;0;4;3200;3;1837;181.26;1;800.00;598;Partenaire;666.67;118;Mailing
ID_017450753856;52;F;Marié;;;1;0;2;10667;1;5796;2218.99;4;5333.33;1551;Agence;5333.33;111;Agence
ID_017451029330;48;M;Célibataire;;;1;0;7;11467;3;4582;211.58;1;1200.00;2753;Partenaire;3333.33;343;Mailing
ID_017455011080;50;F;Célibataire;;;1;0;2;3190;1;1176;56.67;1;1190.13;;Partenaire;2000.00;860;Mailing
ID_017459065817;51;F;Marié;Propriétaire;2400.00;1;0;11;17267;1;4978;1029.84;5;333.33;5893;Partenaire;4666.67;62;Agence
ID_017462589906;43;M;Célibataire;Locataire;1622.13;0;0;2;6533;1;4707;1906.67;4;1866.67;502;Partenaire;4666.67;117;Partenaire
ID_017475821202;54;M;Célibataire;;;1;0;6;11227;2;4766;319.20;5;800.00;2166;Partenaire;2000.00;55;Mailing
ID_017481097336;56;M;Célibataire;Locataire;1600.00;1;0;8;18360;2;4704;890.48;2;666.67;2776;Partenaire;3333.33;346;Mailing
ID_017482162820;23;M;Célibataire;;2200.00;1;0;3;3009;0;0;0.00;0;542.27;565;Partenaire;1600.00;13;Mailing
ID_017493798786;35;F;Célibataire;;;1;0;5;7467;4;5847;300.52;3;800.00;910;Partenaire;1333.33;46;Mailing
ID_017493845817;58;M;Marié;Locataire;1733.33;1;0;15;11333;1;302;967.48;0;1066.67;6342;Partenaire;666.67;290;Partenaire
ID_017501544900;52;F;Célibataire;;;1;0;6;11167;2;1353;414.80;5;367.07;5639;Partenaire;1200.00;600;Agence
ID_017501650478;48;F;Divorcé;Locataire;1573.33;1;1;2;5200;2;5360;159.31;5;2000.00;267;Agence;3200.00;255;Agence
ID_017503644719;52;M;Célibataire;;;1;0;2;3067;2;2533;140.35;1;1733.33;581;Partenaire;1333.33;118;Mailing
ID_017509048368;51;M;Divorcé;Propriétaire;4666.67;1;0;3;3813;2;2659;91.87;4;490.00;6396;Partenaire;2362.53;34;Partenaire
ID_017548509495;54;M;Célibataire;Propriétaire;2400.00;1;0;4;3867;1;560;78.70;0;666.67;5857;Partenaire;1200.00;521;Partenaire
ID_017554307818;57;M;Marié;;;1;0;6;8267;4;3265;170.77;5;2000.00;3295;Partenaire;1333.33;179;Mailing
ID_017555603062;57;F;Marié;;;1;0;3;10853;2;7382;277.77;3;1333.33;2316;Mailing;3200.00;346;Mailing
ID_017565224449;44;M;Célibataire;;;1;0;3;10000;2;5269;224.34;2;3333.33;1679;Agence;3333.33;49;Mailing
ID_017568577716;35;M;Divorcé;Locataire;1632.93;1;1;1;4000;1;4200;154.40;2;4000.00;138;Agence;4000.00;138;Agence
ID_017571555408;52;M;Marié;Locataire;3426.67;1;0;5;21200;1;3555;3803.63;0;5333.33;2846;Partenaire;4000.00;343;Mailing
ID_017571669105;52;F;Célibataire;;;1;0;6;5300;2;1601;100.63;3;1066.67;4562;Partenaire;1333.33;117;Mailing
ID_017582208912;42;F;Célibataire;Locataire;1168.53;1;0;13;28329;3;4478;516.63;0;4000.00;4064;Partenaire;2666.67;168;Agence
ID_017585158840;36;M;Marié;Locataire;1733.33;1;1;1;2066;1;2246;0.00;3;2066.27;56;Partenaire;2066.27;56;Partenaire
ID_017586369437;48;F;Marié;Propriétaire;2666.67;1;0;5;5533;2;1970;149.60;1;1333.33;3502;Partenaire;2000.00;377;Agence
ID_017601979846;53;M;Célibataire;;;1;0;4;3733;2;2037;57.67;4;666.67;2419;Partenaire;1733.33;52;Mailing
ID_017605987506;30;M;Marié;Locataire;1933.33;1;0;2;2533;1;1752;40.88;4;933.33;1496;Partenaire;1600.00;70;Partenaire
ID_017610906971;41;M;Célibataire;Locataire;1519.87;1;0;4;11067;2;5596;245.90;6;2000.00;2663;Partenaire;4400.00;31;Partenaire
ID_017612800229;54;F;Célibataire;;;1;0;12;10867;2;2892;3683.63;3;400.00;3338;Partenaire;1333.33;59;Mailing
ID_017614029773;51;F;Célibataire;;;1;0;6;24667;2;6630;8963.34;5;3733.33;1307;Partenaire;1333.33;168;Mailing
ID_017625638871;54;F;Marié;Locataire;1304.00;1;0;3;5333;2;2509;141.41;1;1333.33;1838;Agence;1333.33;346;Mailing
ID_017636631517;54;M;Célibataire;;;1;0;5;9067;5;4636;264.40;4;2266.67;1848;Partenaire;1333.33;167;Mailing
ID_017637004727;39;M;;Locataire;1733.33;1;0;5;6946;2;1441;256.09;2;1333.33;2375;Partenaire;1333.33;202;Partenaire
ID_017657129261;36;M;Marié;Propriétaire;2200.00;1;0;2;7200;1;6932;318.09;6;533.33;578;Partenaire;6666.67;122;Mailing
ID_017658318171;44;M;Célibataire;;;1;0;3;7200;1;4150;100.53;5;1866.67;2317;Partenaire;1333.33;24;Mailing
ID_017674587401;27;M;Union libre;Locataire;1600.00;1;0;3;2933;2;1816;1280.00;1;1200.00;315;Partenaire;800.00;124;Partenaire
ID_017679364876;45;F;Célibataire;;;1;0;8;8667;4;4875;216.53;5;666.67;7331;Partenaire;1333.33;55;Mailing
ID_017681728572;50;M;Marié;;;1;0;5;12267;1;5097;427.25;2;933.33;3862;Partenaire;5333.33;261;Agence
ID_017688391194;36;F;Célibataire;;;1;0;9;14533;1;3664;5659.94;5;1333.33;1775;Partenaire;1333.33;13;Mailing
ID_017689097212;41;F;Célibataire;;;1;0;5;7067;1;4200;1132.01;2;666.67;1518;Partenaire;1333.33;17;Mailing
ID_017691198373;28;M;Célibataire;;;1;0;1;1200;1;344;38.67;0;1200.00;1259;Partenaire;1200.00;1259;Partenaire
ID_017706834001;50;M;Célibataire;;;1;0;3;9333;1;4357;1147.18;4;2000.00;1477;Partenaire;2000.00;12;Mailing
ID_017711138615;31;M;Célibataire;;;1;0;2;5333;2;2884;155.87;0;2666.67;1853;Partenaire;2666.67;329;Mailing
ID_017724849844;43;F;Célibataire;Locataire;1666.67;1;0;3;3867;3;3583;232.80;1;533.33;347;Partenaire;666.53;129;Partenaire
ID_017727691925;33;M;Marié;Propriétaire;2533.33;1;0;1;1013;1;1134;0.00;2;1013.07;115;Partenaire;1013.07;115;Partenaire
ID_017732117125;50;F;Marié;Locataire;1333.33;1;0;2;6667;1;4403;52.75;2;2666.67;1602;Partenaire;4000.00;84;Partenaire
ID_017735186961;31;M;Célibataire;;;1;0;6;6752;2;2090;1998.53;3;666.67;4527;Partenaire;1600.00;55;Mailing
ID_017748941842;51;F;Divorcé;Propriétaire;1866.67;1;0;7;6000;3;2145;203.05;5;1333.33;2496;Partenaire;1333.33;222;Mailing
ID_017762489633;54;F;Divorcé;Locataire;2333.33;1;0;4;11186;1;1281;0.00;1;4000.00;5047;Partenaire;4000.00;7;Partenaire
ID_017769933545;42;M;Célibataire;Locataire;1906.67;1;0;2;10667;1;6168;5841.33;0;5333.33;459;Agence;5333.33;242;Agence
ID_017779211432;49;M;Célibataire;Propriétaire;3066.67;1;0;8;16293;1;5666;5516.07;5;426.67;6842;Partenaire;5333.33;249;Agence
ID_017792561803;55;M;Célibataire;Locataire;3130.13;0;1;1;5333;1;5333;165.87;3;5333.33;262;Agence;5333.33;262;Agence
ID_017809334944;37;M;Célibataire;;;1;0;7;10133;5;6546;180.77;5;800.00;5697;Partenaire;1333.33;56;Mailing
ID_017814667473;46;F;Célibataire;Locataire;1333.33;1;0;4;11200;1;1437;171.76;4;5333.33;2328;Partenaire;1600.00;955;Agence
ID_017826174308;50;F;Célibataire;Locataire;2106.67;1;0;4;8533;2;3965;170.67;3;533.33;5095;Partenaire;2666.67;224;Agence
ID_017826759981;34;F;Marié;;;1;0;4;11333;2;5047;253.33;1;2000.00;1174;Mailing;2000.00;56;Mailing
ID_017841948970;59;M;Célibataire;;;1;0;7;8911;3;4396;257.20;3;1118.00;2888;Partenaire;1333.33;347;Mailing
ID_017871373329;53;F;Marié;Locataire;2266.67;1;0;3;2791;1;448;1980.40;0;1333.33;1035;Partenaire;939.60;641;Partenaire
ID_017872295895;40;M;Célibataire;;;1;0;1;5333;1;4824;133.33;4;5333.33;697;Partenaire;5333.33;697;Partenaire
ID_017875737300;49;F;Célibataire;Locataire;2000.00;1;0;11;15896;1;5791;5138.40;5;666.67;4228;Partenaire;5666.67;66;Mailing
ID_017883581054;42;F;Célibataire;;;1;0;5;7333;4;5912;218.40;4;1333.33;1060;Partenaire;1333.33;61;Mailing
ID_017884112555;19;M;Célibataire;;1600.00;1;0;1;667;1;521;40.00;1;666.67;291;Partenaire;666.67;291;Partenaire
ID_017891647325;49;M;Marié;Propriétaire;2000.00;1;0;3;11600;1;7307;4083.18;5;933.33;5037;Partenaire;6666.67;125;Agence
ID_017906359690;28;F;Célibataire;Locataire;1893.33;1;0;1;5333;1;4278;288.67;1;5333.33;279;Agence;5333.33;279;Agence
ID_017906961034;52;M;Célibataire;;;1;0;5;15955;3;5281;161.20;5;400.00;3771;Partenaire;1333.33;122;Mailing
ID_017910975141;44;F;Célibataire;;;1;0;12;17149;6;4841;323.63;3;2016.00;;Partenaire;1333.33;48;Mailing
ID_017938708600;49;F;Marié;Locataire;2133.33;1;0;10;20413;1;7278;1852.28;4;400.00;7235;Partenaire;6666.67;67;Agence
ID_017939272922;40;M;Célibataire;;1466.67;1;0;7;4379;1;745;2775.29;2;378.67;1865;Partenaire;666.67;80;Agence
ID_017939314239;41;F;Célibataire;;;1;0;8;10400;3;5473;144.40;2;533.33;3239;Partenaire;2666.67;59;Mailing
ID_017944441343;56;M;Célibataire;Locataire;2133.33;1;0;4;12133;1;5707;148.18;5;1333.33;1836;Partenaire;5333.33;60;Agence
ID_017955232619;54;M;Célibataire;;;1;0;7;9467;3;2512;180.35;2;1066.67;4668;Partenaire;1333.33;346;Mailing
ID_017970392248;51;M;Célibataire;;;1;0;4;5467;1;2865;152.09;5;533.33;4807;Partenaire;3066.67;501;Mailing
ID_017995176968;37;M;Célibataire;Locataire;1333.33;1;0;9;11200;2;1048;338.75;1;800.00;1703;Agence;1066.67;478;Agence
ID_017995795565;43;F;Marié;Locataire;1933.33;1;0;7;5467;1;755;961.80;;400.00;3040;Partenaire;800.00;151;Partenaire
ID_017999194143;48;M;Célibataire;;;1;0;3;4667;2;2483;108.20;0;2000.00;864;Partenaire;1333.33;59;Mailing
ID_018005412110;40;M;Célibataire;Locataire;3466.67;1;0;1;5333;1;5084;166.67;3;5333.33;319;Agence;5333.33;319;Agence
ID_018012398738;59;F;Célibataire;;;1;0;2;4933;2;4822;117.01;5;1600.00;811;Partenaire;3333.33;139;Mailing
ID_018013244725;34;M;Célibataire;Locataire;2066.67;0;0;1;1067;1;947;48.80;1;1066.67;292;Partenaire;1066.67;292;Partenaire
ID_018013669614;39;F;Marié;;;1;0;3;2400;1;1400;30.69;2;666.67;1197;Partenaire;1333.33;38;Mailing
ID_018032207381;46;F;Célibataire;;;1;0;7;16000;2;3504;223.59;2;666.67;5925;Partenaire;3333.33;542;Mailing
ID_018034166771;33;M;Célibataire;;1600.00;1;1;1;667;1;720;40.00;1;666.67;115;Partenaire;666.67;115;Partenaire
ID_018053528002;21;M;Célibataire;;;1;0;4;2933;2;697;147.62;1;266.67;944;Partenaire;1333.33;20;Mailing
ID_018065817999;47;F;Célibataire;;;1;0;4;7880;2;3863;261.76;3;546.67;1977;Partenaire;3333.33;175;Mailing
ID_018076257356;45;M;Célibataire;;;1;0;2;7067;2;5878;200.53;3;5333.33;992;Partenaire;1733.33;333;Mailing
ID_018080335570;45;F;Marié;Propriétaire;1906.67;1;0;2;1316;1;519;44.80;;400.00;6438;Partenaire;916.40;423;Partenaire
ID_018089359614;42;F;Célibataire;;;1;0;3;7467;3;5781;248.68;3;5333.33;1084;Agence;1333.33;171;Mailing
ID_018091883642;34;M;Divorcé;Locataire;2346.67;1;0;4;4036;1;1191;2040.94;1;666.67;4888;Partenaire;1103.07;255;Partenaire
ID_018106073606;24;F;Célibataire;;1400.00;1;0;1;2667;1;2720;269.47;0;2666.67;118;Partenaire;2666.67;118;Partenaire
ID_018108445812;54;M;Célibataire;;;1;0;4;16400;2;4442;567.20;0;2666.67;2651;Partenaire;3066.67;325;Mailing
ID_018139193337;51;M;Célibataire;;;1;0;5;5755;3;3231;153.68;3;554.93;1468;Partenaire;1333.33;118;Mailing
ID_018140007920;51;F;Marié;Propriétaire;146.67;1;0;7;12144;1;5227;376.53;4;344.00;1518;Partenaire;5333.33;343;Agence
ID_018143129004;48;F;Marié;;;1;0;2;7333;2;6855;185.73;4;4666.67;809;Agence;2666.67;341;Mailing
ID_018164017231;39;F;Célibataire;;;1;0;4;11333;2;2861;350.35;1;5333.33;1504;Partenaire;1333.33;27;Mailing
ID_018177508262;57;M;Célibataire;;;1;0;6;5733;2;2073;1574.88;4;800.00;;Partenaire;1333.33;34;Mailing
ID_018180466999;39;F;Marié;Propriétaire;2133.33;1;0;3;6800;1;6114;218.21;0;533.33;7217;Partenaire;5333.33;241;Agence
ID_018184231990;50;F;Marié;Propriétaire;1813.33;1;0;8;15333;1;4267;4724.39;5;1200.00;3108;Partenaire;4000.00;249;Partenaire
ID_018198318839;52;M;Célibataire;;;1;0;4;5733;3;4075;1848.76;5;1733.33;942;Partenaire;1333.33;45;Mailing
ID_018237543488;42;M;Divorcé;Propriétaire;3800.00;1;0;4;9693;1;4332;3626.67;5;1026.67;6590;Partenaire;4000.00;290;Partenaire
ID_018241144629;47;M;Célibataire;;;1;0;4;10667;2;5967;273.73;3;1333.33;1545;Agence;3333.33;172;Mailing
ID_018254140736;48;M;Divorcé;Locataire;2320.00;1;0;6;12000;2;4014;85.99;4;666.67;5668;Partenaire;1333.33;41;Mailing
ID_018257882840;57;F;Célibataire;;;1;0;4;7333;3;5594;181.24;6;1333.33;1285;Partenaire;1333.33;38;Mailing
ID_018262901551;49;F;Célibataire;Locataire;1466.67;1;0;6;19067;1;5018;310.74;1;2666.67;2396;Partenaire;5333.33;200;Agence
ID_018270494890;46;M;Célibataire;Propriétaire;746.67;1;0;6;6586;2;1470;142.19;5;1785.60;2555;Partenaire;666.67;101;Partenaire
ID_018272794512;30;M;Marié;Propriétaire;1600.00;1;0;4;10800;1;4759;3170.14;3;1333.33;1538;Partenaire;4666.67;54;Mailing
ID_018286355677;55;M;Célibataire;;;1;0;5;7200;1;1370;59.81;3;1200.00;7143;Partenaire;1333.33;168;Mailing
ID_018296641489;52;M;Célibataire;;;1;0;4;5800;2;1330;220.56;1;2000.00;1717;Agence;2133.33;641;Mailing
ID_018303806493;21;F;Célibataire;Locataire;1333.33;0;1;2;2667;2;2897;42.80;4;1333.33;143;Partenaire;1333.33;82;Agence
ID_018304966036;55;M;Célibataire;;;1;0;1;3020;1;1705;107.73;1;3020.00;637;Partenaire;3020.00;637;Partenaire
ID_018304985318;41;F;Marié;Locataire;800.00;1;0;4;13493;2;4708;113.72;1;5333.33;1845;Partenaire;4000.00;67;Partenaire
ID_018327117464;38;M;Célibataire;;;1;0;5;6000;4;4531;170.01;6;666.67;1218;Partenaire;1333.33;35;Mailing
ID_018327394885;49;M;Union libre;Propriétaire;2133.33;1;0;2;2079;1;1132;32.43;3;1042.53;1680;Partenaire;1036.40;66;Partenaire
ID_018333525672;46;M;Marié;;;1;0;7;8257;1;549;253.15;0;1590.53;;Partenaire;933.33;262;Partenaire
ID_018351416876;43;F;Célibataire;Locataire;1236.00;1;0;6;7333;3;4197;963.74;4;666.67;1630;Partenaire;1333.33;103;Partenaire
ID_018363414755;43;F;Célibataire;Locataire;2400.00;1;0;6;12000;2;3250;238.43;4;1600.00;5443;Partenaire;2000.00;537;Mailing
ID_018369047491;54;M;Célibataire;Locataire;1306.67;1;0;4;6058;1;1488;153.02;1;837.13;;Partenaire;2000.00;360;Agence
