id_client;flag_credit;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_023308331942;0;39;M;Célibataire;Locataire;697.33;1;0;3;1887;1;519;32.40;1;659.33;1637;Partenaire;588.13;314;Partenaire
ID_023317892090;0;51;F;Célibataire;Locataire;1733.33;1;0;4;4267;2;1097;158.67;2;1333.33;1292;Partenaire;666.67;404;Agence
ID_023317963757;0;43;F;Célibataire;;;1;0;4;7200;2;1677;239.62;2;3333.33;2069;Partenaire;666.67;248;Mailing
ID_023319103877;0;33;F;Marié;Locataire;2066.67;1;0;2;3733;1;2250;203.33;1;0.00;;Partenaire;3733.33;438;Agence
ID_023322273115;0;39;F;Célibataire;;;1;0;2;1333;1;364;33.33;1;533.33;3780;Partenaire;800.00;728;Partenaire
ID_023323463716;0;35;M;Marié;Locataire;2133.33;1;0;1;4000;1;3304;219.87;1;4000.00;298;Partenaire;4000.00;298;Partenaire
ID_023325502957;0;40;M;Célibataire;;;0;0;2;3775;1;275;101.02;0;2308.64;2826;Partenaire;1466.67;1923;Mailing
ID_023329395109;0;20;F;Divorcé;Locataire;1466.67;0;0;1;400;1;405;82.13;0;400.00;130;Partenaire;400.00;130;Partenaire
ID_023332492794;0;25;F;Divorcé;Locataire;1666.67;1;0;1;2059;1;1934;66.67;3;2059.20;385;Partenaire;2059.20;385;Partenaire
ID_023333033965;1;56;M;Célibataire;Locataire;1713.73;1;0;5;9199;2;4279;296.53;5;1332.67;5778;Partenaire;1333.33;307;Agence
ID_023341273160;0;24;M;Célibataire;;;1;0;1;1073;1;425;32.00;1;1072.67;1742;Partenaire;1072.67;1742;Partenaire
ID_023341747002;0;27;M;Célibataire;;;1;0;1;2800;1;544;90.13;0;2800.00;1346;Partenaire;2800.00;1346;Partenaire
ID_023342676807;0;41;M;Célibataire;;;1;0;3;4933;1;2953;103.87;3;666.67;5659;Partenaire;4000.00;1103;Partenaire
ID_023343008096;0;48;M;Célibataire;Locataire;1466.67;1;0;6;6533;4;5465;143.67;4;800.00;788;Partenaire;2000.00;82;Agence
ID_023343053428;0;57;F;Marié;Propriétaire;1666.67;1;0;2;5933;2;1330;226.00;0;5333.33;1325;Partenaire;600.00;370;Partenaire
ID_023346558645;1;43;F;Marié;Propriétaire;1466.67;1;0;10;6533;5;2540;235.71;1;666.67;1417;Partenaire;400.00;94;Partenaire
ID_023355076334;1;53;M;Marié;Propriétaire;2237.33;1;0;15;29267;2;4478;394.53;5;2000.00;7065;Partenaire;2400.00;173;Agence
ID_023357303249;1;47;F;Marié;;;1;0;7;8267;2;2362;330.13;2;1333.33;5197;Partenaire;1333.33;283;Mailing
ID_023361499594;0;42;M;Célibataire;;;1;0;9;7600;4;3111;139.10;2;533.33;5530;Partenaire;1333.33;55;Mailing
ID_023363958021;0;52;F;Célibataire;;;1;0;5;16800;1;2106;1269.91;2;5333.33;3042;Partenaire;2666.67;440;Mailing
ID_023367631719;0;49;M;Union libre;Locataire;2000.00;1;0;1;1947;1;1063;53.33;2;1946.67;1221;Agence;1946.67;1221;Agence
ID_023373076457;0;39;M;Marié;Propriétaire;3066.67;1;0;5;2639;1;504;28.80;0;239.46;;Partenaire;533.33;321;Partenaire
ID_023373610867;1;49;F;Divorcé;Locataire;1466.67;1;0;4;9333;1;5452;2537.40;4;1333.33;1010;Partenaire;5333.33;66;Mailing
ID_023378158055;0;41;F;Célibataire;;;1;0;5;16267;2;6634;342.27;5;1600.00;7326;Partenaire;1333.33;47;Mailing
ID_023378510411;0;55;F;Marié;;;1;0;3;7333;2;2561;88.22;3;4266.67;1252;Partenaire;1333.33;277;Mailing
ID_023379340651;0;44;F;Célibataire;;;1;0;2;9333;1;2221;254.16;0;4000.00;1633;Partenaire;5333.33;850;Agence
ID_023379398156;0;42;F;Célibataire;;;1;0;3;3333;1;648;109.73;0;666.67;3931;Partenaire;2000.00;628;Partenaire
ID_023379565804;0;49;F;Célibataire;;;1;0;3;6331;1;348;139.87;0;666.67;2925;Partenaire;1200.00;1294;Partenaire
ID_023383245150;1;52;M;Célibataire;Locataire;1733.33;1;0;2;4667;2;4122;119.07;4;2000.00;730;Partenaire;2666.67;664;Partenaire
ID_023385655113;0;47;F;Marié;Propriétaire;2266.67;1;0;5;6133;2;1019;180.59;1;1066.67;2755;Partenaire;666.67;568;Partenaire
ID_023401016371;1;59;M;Célibataire;Locataire;2000.00;1;0;3;3379;1;964;24.00;5;666.67;2761;Partenaire;1246.00;516;Partenaire
ID_023401816598;1;51;M;Célibataire;;;1;0;6;10752;3;5606;164.27;5;1523.02;;Partenaire;1333.33;97;Mailing
ID_023402498005;0;54;M;Célibataire;Locataire;1426.67;1;0;1;5333;1;5929;0.00;6;5333.33;98;Partenaire;5333.33;98;Partenaire
ID_023406835138;0;45;F;Divorcé;Locataire;2533.33;1;0;7;20533;1;977;4487.02;3;800.00;3787;Partenaire;933.33;168;Partenaire
ID_023410379243;0;20;F;Célibataire;;800.00;1;0;1;1067;1;828;58.13;1;1066.67;311;Partenaire;1066.67;311;Partenaire
ID_023414342392;1;47;M;Marié;;;1;0;4;21573;1;7895;540.80;0;1600.00;1042;Agence;7973.33;258;Mailing
ID_023414740734;0;44;M;Marié;Locataire;1866.67;1;0;1;954;1;995;94.80;0;954.13;153;Partenaire;954.13;153;Partenaire
ID_023416312328;0;52;M;Célibataire;;;1;0;6;11000;2;5437;547.06;4;1333.33;1957;Partenaire;1333.33;48;Mailing
ID_023419597450;0;32;M;Célibataire;;;1;0;2;2400;1;1164;5.66;1;1333.33;595;Partenaire;1066.67;300;Partenaire
ID_023420298551;1;46;M;Divorcé;;1573.33;1;0;6;8800;2;4960;1695.28;5;800.00;5526;Partenaire;3333.33;272;Agence
ID_023430098409;0;44;F;Célibataire;;;1;0;2;3333;1;200;64.53;0;1333.33;4835;Partenaire;2000.00;1439;Partenaire
ID_023431801742;1;44;M;Marié;Locataire;2133.33;1;0;5;7120;2;3889;1918.27;5;1333.33;942;Agence;1119.87;205;Partenaire
ID_023432049831;0;49;M;Marié;;;1;0;6;19579;1;834;108.67;0;533.33;5504;Partenaire;2666.00;919;Partenaire
ID_023435398452;0;31;F;Marié;Locataire;1866.67;1;0;2;1398;1;275;74.17;0;837.87;1725;Partenaire;559.73;275;Partenaire
ID_023436904912;1;58;M;Célibataire;;;1;0;5;14933;2;5543;469.73;1;2666.67;7174;Partenaire;1333.33;76;Mailing
ID_023439359532;1;41;M;Célibataire;Locataire;1600.00;1;0;7;8400;4;3269;1004.42;5;2666.67;3288;Partenaire;1066.67;360;Partenaire
ID_023442806401;0;46;M;Célibataire;;;1;0;3;6533;1;3154;130.67;5;1199.87;4499;Partenaire;3333.33;475;Mailing
ID_023443367330;1;58;M;Célibataire;;;1;0;4;8133;2;4521;119.22;4;1400.00;;Partenaire;1333.33;88;Mailing
ID_023446013300;0;22;M;Célibataire;Propriétaire;2266.67;1;0;2;3947;1;2946;373.69;6;1280.00;1741;Partenaire;2666.67;130;Partenaire
ID_023449662087;1;40;F;Célibataire;;;1;0;6;7467;2;3129;169.31;4;666.67;3680;Partenaire;666.67;264;Mailing
ID_023454982503;0;46;M;Célibataire;;;1;0;7;13511;2;3660;171.07;0;400.00;7060;Partenaire;1333.33;6;Mailing
ID_023456655191;1;35;F;Marié;;;1;0;3;6667;2;4673;123.56;4;1733.33;1170;Partenaire;2933.33;283;Mailing
ID_023461945386;0;44;M;Marié;Propriétaire;1106.67;1;0;3;10000;1;4944;439.60;1;2666.67;2342;Partenaire;4666.67;130;Partenaire
ID_023464990914;0;32;M;Union libre;Locataire;1890.00;1;0;1;3333;1;3298;83.33;5;3333.33;432;Agence;3333.33;432;Agence
ID_023467525146;1;43;F;Célibataire;;;1;0;2;6972;2;5608;380.27;1;2972.40;539;Partenaire;4000.00;286;Partenaire
ID_023469961718;0;35;M;;;;1;0;1;1867;1;1360;41.07;3;1866.67;1172;Partenaire;1866.67;1172;Partenaire
ID_023472771721;0;50;M;Marié;;;1;0;2;6667;1;3187;1311.97;1;1333.33;1099;Partenaire;5333.33;903;Partenaire
ID_023475645837;0;41;F;Marié;;;1;0;7;17067;2;1570;292.23;0;3066.67;2958;Partenaire;1333.33;80;Mailing
ID_023483414689;0;48;M;Célibataire;;;1;0;1;667;1;17;33.33;0;666.67;899;Partenaire;666.67;899;Partenaire
ID_023484779902;1;42;M;Marié;Propriétaire;1466.67;1;0;4;5333;1;1951;2003.86;3;933.33;2545;Partenaire;2133.33;396;Partenaire
ID_023487853044;0;45;F;Célibataire;;;1;0;3;5333;1;1182;70.60;2;2666.67;3859;Partenaire;666.67;991;Mailing
ID_023491940851;1;41;F;Divorcé;Locataire;1608.40;0;1;1;5333;1;5858;127.47;6;5333.33;126;Agence;5333.33;126;Agence
ID_023498126805;0;51;F;Célibataire;;;1;0;1;800;1;445;20.13;2;799.87;1470;Partenaire;799.87;1470;Partenaire
ID_023504365073;0;47;M;Marié;Propriétaire;1733.33;1;0;3;3178;1;466;60.80;1;1333.33;7301;Partenaire;511.47;1652;Partenaire
ID_023510483523;1;47;F;Marié;Locataire;1209.33;1;0;5;10933;3;5036;285.33;3;266.67;5106;Partenaire;2000.00;45;Agence
ID_023512882265;1;45;F;Célibataire;;;1;0;12;16267;2;4868;181.99;5;533.33;4694;Partenaire;3333.33;109;Mailing
ID_023516289220;0;48;M;Marié;;;1;0;3;7050;1;858;152.27;0;1066.67;6438;Partenaire;649.87;1572;Partenaire
ID_023517123262;1;56;F;Marié;Locataire;2200.00;1;0;3;7200;1;1441;87.76;0;2000.00;1789;Partenaire;1333.33;137;Partenaire
ID_023524440857;0;56;F;Célibataire;Locataire;1200.00;1;0;4;5333;1;2090;193.07;4;666.67;7053;Partenaire;2000.00;116;Mailing
ID_023526407607;1;59;F;Célibataire;;;0;0;9;9333;6;3946;206.74;3;399.33;2877;Partenaire;1333.33;278;Mailing
ID_023528873545;0;43;F;Divorcé;Locataire;1600.00;0;0;3;3067;2;1534;1568.78;0;1333.33;499;Partenaire;1333.33;186;Partenaire
ID_023537585972;0;28;M;Célibataire;Locataire;1453.33;1;0;2;2133;1;1254;214.29;0;800.00;531;Partenaire;1333.33;154;Agence
ID_023538448763;1;24;F;Célibataire;Locataire;1133.33;1;0;3;8533;1;5897;21.07;6;533.33;2177;Partenaire;5333.33;87;Partenaire
ID_023539493468;0;41;M;Marié;Propriétaire;2266.67;1;0;2;1467;0;0;0.00;;666.67;1249;Partenaire;800.00;13;Partenaire
ID_023548926521;0;43;M;Divorcé;Propriétaire;1600.00;0;1;1;1000;1;1068;54.27;1;999.87;118;Partenaire;999.87;118;Partenaire
ID_023561098674;0;26;M;Union libre;Locataire;1333.33;0;0;1;1673;1;1432;66.40;2;1673.07;378;Partenaire;1673.07;378;Partenaire
ID_023571732963;1;51;M;Célibataire;;;1;0;3;5533;2;4000;99.27;5;1533.33;586;Agence;1333.33;109;Mailing
ID_023572182860;0;59;F;Célibataire;;;1;0;3;7341;2;3194;224.65;1;5333.33;1572;Partenaire;1333.33;521;Agence
ID_023575820713;1;58;F;Célibataire;Locataire;1721.20;1;0;8;10799;3;5189;1501.84;5;666.00;4039;Partenaire;2000.00;352;Agence
ID_023577472624;0;48;F;Célibataire;;;1;0;4;4667;3;2387;153.47;3;666.67;2805;Partenaire;1333.33;451;Mailing
ID_023577678127;0;49;M;Marié;Propriétaire;2266.67;1;0;4;2700;1;1188;0.00;4;400.00;6436;Partenaire;1099.60;243;Partenaire
ID_023580865619;0;34;M;Marié;Locataire;1333.33;1;0;2;2484;1;1489;66.67;2;625.07;1806;Partenaire;1859.33;388;Partenaire
ID_023589395893;0;40;F;Marié;Propriétaire;2093.33;1;0;4;3867;1;1334;200.67;0;533.33;6362;Partenaire;2000.00;234;Agence
ID_023590324601;1;51;F;Marié;Locataire;1200.00;1;0;8;14000;3;5359;162.98;5;400.00;6842;Partenaire;2000.00;42;Agence
ID_023593767164;0;39;M;Célibataire;;;1;0;2;2067;1;11;46.37;0;1066.67;2096;Partenaire;1000.00;1180;Mailing
ID_023599354043;1;35;F;Célibataire;;;1;0;1;800;1;646;25.87;2;800.00;588;Partenaire;800.00;588;Partenaire
ID_023599720657;1;54;M;Célibataire;Propriétaire;2400.00;1;0;6;18362;1;5963;5210.14;3;2376.00;;Partenaire;5333.33;167;Agence
ID_023601669332;0;35;M;Union libre;Propriétaire;3333.33;1;0;5;3604;1;222;2135.79;0;520.00;;Partenaire;400.00;264;Partenaire
ID_023609479167;0;30;M;Marié;;;1;0;2;5200;1;2919;125.87;4;1866.67;2539;Partenaire;3333.33;644;Mailing
ID_023611377736;0;52;F;Célibataire;;;1;0;2;2395;1;838;56.13;1;622.71;;Partenaire;1772.00;1395;Partenaire
ID_023611508370;0;47;F;Célibataire;Propriétaire;2066.67;1;0;4;8000;1;4023;1564.29;4;1066.67;1355;Partenaire;4000.00;285;Agence
ID_023611994821;0;48;M;;;;1;0;3;8667;1;5792;186.00;3;533.33;4189;Partenaire;6666.67;651;Agence
ID_023619540100;0;56;F;Célibataire;Locataire;866.67;1;0;7;8267;1;70;94.90;0;266.67;3699;Partenaire;666.67;411;Partenaire
ID_023625243181;0;32;M;Célibataire;;;1;0;1;1067;1;142;66.67;0;1066.67;729;Partenaire;1066.67;729;Partenaire
ID_023626376366;1;47;M;Célibataire;Locataire;1403.60;1;0;4;5596;2;4277;1138.97;5;795.87;1605;Partenaire;2133.33;132;Agence
ID_023629955379;1;25;M;Célibataire;;;1;0;7;14400;1;5760;7613.27;6;3866.67;1364;Partenaire;5333.33;34;Agence
ID_023630802336;1;54;F;Célibataire;;;1;0;4;12563;1;5438;2809.23;5;1430.67;3447;Partenaire;5333.33;60;Mailing
ID_023631999093;0;37;M;Marié;Propriétaire;3066.67;1;1;1;2303;1;2343;0.00;1;2303.20;125;Partenaire;2303.20;125;Partenaire
ID_023633280922;0;19;M;Célibataire;;853.33;1;0;1;533;1;424;32.67;1;533.33;296;Partenaire;533.33;296;Partenaire
ID_023635918524;1;48;F;Célibataire;;;1;0;4;15506;1;5906;344.00;5;358.93;1504;Partenaire;5333.33;493;Partenaire
ID_023640188043;0;50;M;Célibataire;;;1;0;4;6429;2;3364;192.12;4;962.53;2868;Partenaire;2266.67;654;Mailing
ID_023640603699;0;39;M;Marié;Propriétaire;2200.00;1;0;3;5099;2;3952;86.40;1;312.69;;Partenaire;2453.33;255;Partenaire
ID_023647820326;0;50;M;Union libre;Locataire;1800.00;1;0;18;16800;2;2029;512.33;1;266.67;3856;Partenaire;1333.33;131;Partenaire
ID_023649101623;0;42;M;Divorcé;Locataire;2133.33;1;0;7;16200;1;2733;2855.77;6;2000.00;3282;Partenaire;2666.67;38;Mailing
ID_023652504008;1;46;M;Célibataire;;;1;0;7;6733;1;244;54.67;0;1000.00;6713;Partenaire;2000.00;2366;Mailing
ID_023652790034;0;40;M;Célibataire;;;1;0;2;2226;1;525;108.80;0;1119.60;700;Partenaire;1106.40;294;Partenaire
ID_023656640842;0;33;M;Marié;Propriétaire;2333.33;1;0;3;19037;1;396;353.07;0;3200.00;4058;Partenaire;1333.33;346;Partenaire
ID_023664860197;0;47;M;Marié;Locataire;1466.67;1;0;1;1400;1;1386;135.07;0;1400.00;122;Partenaire;1400.00;122;Partenaire
ID_023675525437;0;32;F;Célibataire;Locataire;2053.33;0;0;2;1600;2;1759;37.60;3;933.33;126;Partenaire;666.53;98;Partenaire
ID_023682900499;0;44;F;Divorcé;Locataire;1546.53;1;0;1;2933;1;2843;81.33;4;2933.33;445;Partenaire;2933.33;445;Partenaire
ID_023689423921;0;39;M;Célibataire;Locataire;1493.33;1;0;3;6533;2;4718;69.88;2;1333.33;2193;Partenaire;3200.00;385;Partenaire
ID_023689595564;1;46;F;Divorcé;Locataire;1266.67;1;0;4;12667;2;5319;137.48;3;1066.67;5031;Partenaire;1600.00;53;Agence
ID_023689876037;0;35;M;Célibataire;Locataire;2666.67;1;0;1;5333;1;5760;0.00;5;5333.33;40;Partenaire;5333.33;40;Partenaire
ID_023695463970;1;51;M;Marié;Propriétaire;1538.80;1;0;4;8147;2;4898;3423.60;6;546.67;1151;Partenaire;2666.67;70;Partenaire
ID_023695921521;0;46;M;Célibataire;Locataire;1466.67;1;0;7;11333;2;1837;489.11;0;933.33;3332;Partenaire;1600.00;186;Partenaire
ID_023698241585;1;47;F;Marié;Locataire;2933.33;0;0;1;5333;1;5429;127.73;5;5333.33;312;Agence;5333.33;312;Agence
ID_023700639607;1;42;M;Célibataire;;;1;0;4;3333;1;1073;130.89;2;666.67;1732;Partenaire;1333.33;661;Mailing
ID_023704932458;1;46;M;Célibataire;;;1;0;3;3333;3;2070;102.80;5;1333.33;901;Partenaire;1333.33;426;Mailing
ID_023710787079;0;44;F;Divorcé;Locataire;2151.60;1;0;4;10667;1;4098;1607.79;4;2000.00;685;Partenaire;4000.00;60;Mailing
ID_023711533293;0;40;M;Célibataire;;;1;0;3;7333;2;1735;416.73;0;2666.67;1257;Agence;1333.33;257;Mailing
ID_023718021859;0;33;M;Célibataire;;;1;0;3;3867;1;2384;106.40;0;533.33;4798;Partenaire;2400.00;283;Mailing
ID_023720609574;0;29;F;Célibataire;;;1;0;3;2000;1;38;114.41;0;666.67;1624;Partenaire;666.67;705;Agence
ID_023723172941;0;33;M;Divorcé;Locataire;1573.33;1;0;3;6028;2;1576;187.20;1;2027.60;1897;Partenaire;2000.00;460;Partenaire
ID_023726667966;0;48;F;Célibataire;Locataire;2440.00;1;0;4;5333;2;1861;209.15;1;1333.33;1245;Partenaire;1333.33;355;Agence
ID_023731522317;0;34;F;Union libre;Propriétaire;1385.33;0;0;1;533;1;232;56.00;0;533.33;298;Partenaire;533.33;298;Partenaire
ID_023734220395;0;30;M;Marié;Propriétaire;1973.33;1;0;3;5666;1;2147;76.29;1;2000.00;4028;Partenaire;2000.00;205;Partenaire
ID_023735622411;0;32;F;Célibataire;Locataire;2234.80;1;0;1;5333;1;4555;200.00;2;5333.33;403;Partenaire;5333.33;403;Partenaire
ID_023736302151;0;45;F;Célibataire;;;1;0;3;3733;1;76;74.00;0;666.67;7241;Partenaire;2666.67;2111;Partenaire
ID_023737342179;0;54;M;Marié;Propriétaire;3160.00;1;0;5;14477;1;2308;6864.13;1;743.72;;Partenaire;2133.33;187;Partenaire
ID_023741981385;0;51;F;Célibataire;;;1;0;6;11167;2;1881;414.80;5;367.07;5576;Partenaire;1200.00;537;Agence
ID_023744429578;1;30;F;Célibataire;Locataire;1373.33;1;0;1;1226;1;1311;39.33;3;1226.00;139;Partenaire;1226.00;139;Partenaire
ID_023747234667;0;42;F;Célibataire;Locataire;1133.33;1;0;5;8933;2;4279;243.69;3;1333.33;2048;Partenaire;933.33;94;Partenaire
ID_023747860186;0;55;M;Marié;Propriétaire;2800.00;1;0;2;2507;1;1715;0.00;0;933.33;7152;Partenaire;1573.20;397;Partenaire
ID_023754394714;0;55;F;Célibataire;;;1;0;9;13951;1;2586;172.38;2;1200.00;7005;Partenaire;3333.33;622;Mailing
ID_023755403812;0;52;M;Célibataire;;;1;0;2;3182;1;82;46.67;0;1466.67;3966;Partenaire;1715.73;1939;Partenaire
ID_023761882487;1;57;F;Célibataire;;;1;0;8;13598;3;4285;1844.84;2;130.84;;Partenaire;1866.67;241;Mailing
ID_023764212519;0;30;F;Marié;Propriétaire;1333.33;1;1;1;467;1;533;0.00;5;466.67;199;Partenaire;466.67;199;Partenaire
ID_023776015228;0;50;F;Marié;;;1;0;1;958;1;801;27.47;3;958.40;961;Partenaire;958.40;961;Partenaire
ID_023781691383;0;45;M;Célibataire;;;1;0;5;4839;1;297;125.68;0;866.67;;Partenaire;1333.33;666;Partenaire
ID_023783706879;0;42;M;Célibataire;Locataire;1333.33;1;0;5;9733;1;2440;3355.03;2;1333.33;1148;Agence;1333.33;6;Agence
ID_023783795694;0;45;M;Marié;;;1;0;1;1800;1;585;98.80;0;1800.00;630;Partenaire;1800.00;630;Partenaire
ID_023785091520;1;59;M;Célibataire;Locataire;1391.47;1;0;4;6769;1;2112;151.65;0;2102.40;2511;Partenaire;1866.67;179;Partenaire
ID_023788141299;0;54;M;Célibataire;Locataire;1466.67;1;0;2;3200;1;1296;133.33;1;2000.00;1333;Partenaire;1199.87;234;Partenaire
ID_023789766972;0;56;F;Célibataire;;;0;0;2;1867;1;345;74.93;1;1333.33;1768;Partenaire;533.33;1357;Mailing
ID_023792312849;0;44;M;Marié;;;1;0;7;6533;1;194;67.97;0;400.00;7311;Partenaire;1466.67;1406;Partenaire
ID_023793777801;0;47;M;Union libre;Propriétaire;1733.33;1;0;10;7670;1;1923;83.83;5;400.00;5103;Partenaire;1866.67;342;Partenaire
ID_023794583646;0;55;F;Célibataire;;;1;0;3;2933;2;1604;72.27;2;666.67;283;Agence;1333.33;5;Mailing
ID_023795958540;1;34;F;Célibataire;Locataire;1333.33;1;0;9;8043;3;2580;1577.08;5;1296.00;;Partenaire;1066.67;61;Partenaire
ID_023802197964;1;39;F;Célibataire;Locataire;1400.00;1;0;4;13654;2;5502;265.07;5;5787.19;;Partenaire;2533.33;146;Agence
ID_023814543598;0;55;F;Célibataire;;;1;0;2;4649;1;1846;106.37;2;2157.58;2644;Partenaire;2491.07;656;Agence
ID_023819430092;1;44;F;Célibataire;;;1;0;7;8808;4;6228;188.71;5;1200.00;7308;Partenaire;1333.33;104;Mailing
ID_023822475237;0;43;M;Célibataire;;;1;0;3;2800;2;1458;83.60;1;400.00;3300;Partenaire;933.33;200;Partenaire
ID_023824109900;0;53;M;Célibataire;;;1;0;7;16482;2;3136;270.13;3;1414.95;;Partenaire;3333.33;412;Mailing
ID_023825509781;0;21;M;Célibataire;;;1;0;1;1999;1;673;97.47;0;1999.33;573;Partenaire;1999.33;573;Partenaire
ID_023828471550;0;49;F;Célibataire;;;1;0;4;4800;2;3173;53.33;3;666.67;5674;Partenaire;1333.33;101;Mailing
ID_023833850569;0;47;M;Marié;Locataire;1200.00;1;0;2;1613;1;120;154.93;0;893.33;3079;Partenaire;720.00;386;Partenaire
ID_023834206306;0;55;F;Célibataire;;;1;0;3;7467;1;1255;58.40;2;1200.00;6269;Partenaire;2266.67;1138;Agence
ID_023838448075;1;50;M;Célibataire;;;1;0;6;9880;5;3851;269.00;2;4000.00;1619;Partenaire;1333.33;109;Mailing
ID_023840678572;0;39;F;;;;1;0;1;210;0;0;0.00;;210.00;1459;Partenaire;210.00;1459;Partenaire
ID_023841428686;0;23;M;Union libre;Locataire;2266.67;1;0;2;1707;1;850;167.02;1;840.00;1317;Partenaire;866.67;205;Partenaire
ID_023841988575;1;43;F;Célibataire;;;1;0;11;13787;4;4860;231.34;3;800.00;3050;Partenaire;1333.33;283;Mailing
ID_023842244722;1;44;F;Divorcé;Propriétaire;2400.00;1;0;8;14933;1;5743;1540.15;5;666.67;6038;Partenaire;5333.33;61;Agence
ID_023842552714;0;23;F;Célibataire;;;1;0;1;800;1;178;25.73;0;800.00;1313;Partenaire;800.00;1313;Partenaire
ID_023845628156;1;26;M;Célibataire;Locataire;1600.00;1;0;6;9879;1;5409;215.33;5;533.33;1952;Partenaire;5333.33;357;Agence
ID_023846753744;0;32;F;Union libre;Propriétaire;1600.00;1;0;3;2667;2;882;75.47;1;533.33;2652;Partenaire;1333.33;637;Mailing
ID_023846814378;0;39;M;Célibataire;;;1;0;3;10933;2;4793;353.62;0;3333.33;1739;Partenaire;3333.33;280;Mailing
ID_023863783763;0;44;M;Célibataire;Locataire;2133.33;1;0;8;15293;1;4040;2054.41;1;666.67;2006;Partenaire;4000.00;200;Partenaire
ID_023865207042;0;53;F;Célibataire;;;1;0;12;20657;2;1344;152.05;3;1990.11;;Partenaire;1600.00;1181;Mailing
ID_023866844882;0;39;M;Union libre;Locataire;2133.33;1;0;2;1466;1;344;35.87;0;732.32;;Partenaire;733.33;489;Partenaire
ID_023871524625;0;39;F;Célibataire;Locataire;1573.33;1;0;8;12000;3;3590;5464.86;5;1333.33;2334;Partenaire;533.33;195;Partenaire
ID_023874210900;0;51;M;Célibataire;;;1;0;2;3867;1;444;65.33;0;2666.67;2855;Partenaire;1200.00;580;Partenaire
ID_023874339902;0;35;M;Célibataire;Propriétaire;2133.33;0;1;1;4000;1;4196;133.33;3;4000.00;166;Agence;4000.00;166;Agence
ID_023879345654;0;37;F;Célibataire;;;1;0;4;4360;2;2271;148.65;3;666.67;2848;Partenaire;1333.33;109;Mailing
ID_023879756331;1;43;F;Union libre;Propriétaire;1866.67;1;0;8;13867;2;3459;133.33;5;266.67;6370;Partenaire;2266.67;439;Partenaire
ID_023883229328;0;56;M;Union libre;Propriétaire;1733.33;1;0;3;6133;1;3905;167.90;0;800.00;1526;Partenaire;4000.00;254;Mailing
ID_023885482424;0;31;M;Célibataire;;;1;0;3;2172;1;614;83.33;0;399.33;1971;Partenaire;1506.27;592;Partenaire
ID_023892127683;0;46;M;Célibataire;Locataire;1733.33;1;0;3;4146;1;632;43.37;1;1440.00;;Partenaire;1000.00;635;Agence
ID_023894796998;0;41;F;Célibataire;;;1;0;1;5333;1;3194;137.47;2;5333.33;1405;Partenaire;5333.33;1405;Partenaire
ID_023899408259;0;48;M;Célibataire;Propriétaire;2546.67;1;0;9;23067;1;4067;390.50;2;2666.67;3462;Partenaire;4000.00;33;Mailing
ID_023899877665;0;41;M;Union libre;Locataire;1600.00;1;0;11;10600;1;1105;4101.26;2;466.67;4517;Partenaire;1600.00;385;Partenaire
ID_023902571770;0;56;F;Célibataire;;;1;0;5;6453;2;2515;328.66;6;2080.00;;Partenaire;2133.33;642;Partenaire
ID_023902634399;0;51;F;Célibataire;;;1;0;5;14400;1;3859;449.25;1;2000.00;2089;Partenaire;5333.33;535;Partenaire
ID_023905134767;0;29;M;Union libre;Locataire;2266.67;1;0;1;4000;1;1816;202.67;0;4000.00;678;Partenaire;4000.00;678;Partenaire
ID_023914367452;0;38;F;Célibataire;;;1;0;1;1333;1;448;53.20;0;1333.33;915;Agence;1333.33;915;Agence
ID_023917802837;0;33;F;Célibataire;;;1;0;3;6000;1;645;82.67;0;2666.67;3829;Partenaire;2000.00;864;Partenaire
ID_023921698566;1;50;M;Célibataire;;;1;0;2;8000;1;3846;196.93;3;3333.33;1167;Agence;4666.67;930;Agence
ID_023923978942;1;34;M;Célibataire;Locataire;2066.67;1;0;1;1333;1;1363;73.15;1;1333.33;137;Partenaire;1333.33;137;Partenaire
ID_023924970233;0;49;F;Divorcé;Locataire;1600.00;1;0;2;1600;1;866;28.80;3;666.67;3226;Partenaire;933.33;433;Partenaire
ID_023925210977;0;47;M;Célibataire;;;1;0;3;5333;1;3;1349.40;2;3600.00;;Partenaire;1333.33;511;Agence
ID_023925881635;0;57;F;Célibataire;;;1;0;4;4267;1;517;94.25;0;800.00;4973;Partenaire;1733.33;964;Mailing
ID_023927634960;0;41;F;Célibataire;Locataire;840.00;1;0;1;5333;1;5446;127.47;5;5333.33;270;Agence;5333.33;270;Agence
ID_023929406143;0;32;F;Célibataire;Locataire;1866.67;1;0;2;1733;1;531;101.39;0;1066.67;699;Partenaire;666.67;321;Partenaire
ID_023931559978;0;39;M;Célibataire;Locataire;3333.33;1;0;3;9733;1;4139;323.60;2;400.00;3944;Partenaire;4000.00;137;Partenaire
ID_023934342814;0;42;M;Marié;Locataire;1813.33;1;0;5;10533;3;3693;248.03;1;2666.67;840;Partenaire;2000.00;6;Partenaire
ID_023942764250;0;37;M;Marié;Locataire;1280.00;1;0;2;2213;1;378;39.47;0;1466.40;2041;Partenaire;746.13;608;Partenaire
